pk_cid,recency,ingesta,frequency,monetary_value,r_quartile,f_quartile,m_quartile,i_quartile,RFMScore,region_code,salary,age,gender,unidades_vendidas_total,em_acount,debit_card
1379277,483,454,16,280.0,4,1,1,1,411,29.0,54073.02,58.0,1.0,1.0,1.0,0.0
1418430,305,304,11,280.0,4,1,1,2,411,28.0,113652.32033026773,32.0,2.0,2.0,0.0,0.0
1382447,469,454,16,280.0,4,1,1,1,411,28.0,198358.23,46.0,2.0,1.0,1.0,0.0
1382456,469,454,16,280.0,4,1,1,1,411,24.0,95733.24,36.0,2.0,1.0,1.0,0.0
1398452,371,334,12,280.0,4,1,1,1,411,29.0,73520.94,34.0,2.0,0.5,0.0,0.0
1379278,483,454,16,280.0,4,1,1,1,411,28.0,487072.11,38.5,2.0,1.0,1.0,0.0
132663,424,426,14,280.0,4,1,1,1,411,23.0,113652.32033026773,47.0,2.0,1.0,1.0,0.0
1398449,371,365,13,280.0,4,1,1,1,411,28.0,199769.91,28.0,2.0,1.0,1.0,0.0
1389413,429,426,15,280.0,4,1,1,1,411,25.0,32359.92,54.0,2.0,1.0,1.0,0.0
1382282,470,454,16,280.0,4,1,1,1,411,41.0,90061.02,40.0,1.0,1.0,1.0,0.0
1382273,470,454,16,280.0,4,1,1,1,411,25.0,37882.56,61.0,1.0,1.0,1.0,0.0
1379149,483,454,16,280.0,4,1,1,1,411,29.0,121371.3,52.0,2.0,1.0,1.0,0.0
1399563,364,304,11,280.0,4,1,1,2,411,33.0,139012.68,30.0,1.0,1.0,0.0,0.0
1381941,471,454,16,280.0,4,1,1,1,411,46.0,59212.65,50.0,2.0,2.0,1.0,0.0
1381948,471,454,16,280.0,4,1,1,1,411,28.0,208978.5,49.0,1.0,1.0,1.0,0.0
1421161,303,304,11,280.0,4,1,1,2,411,50.0,122110.95,48.0,2.0,1.0,0.0,0.0
1399229,366,365,13,280.0,4,1,1,1,411,5.0,66057.09,68.0,2.0,1.0,1.0,0.0
1378925,484,454,16,280.0,4,1,1,1,411,31.0,113652.32033026773,34.0,1.0,1.0,1.0,0.0
1381987,471,454,16,280.0,4,1,1,1,411,15.0,70852.11,45.0,1.0,1.0,1.0,0.0
1381900,471,454,16,280.0,4,1,1,1,411,28.0,100747.71,45.0,1.0,1.0,1.0,0.0
1398938,367,365,13,280.0,4,1,1,1,411,28.0,74844.95999999999,45.0,1.0,1.0,1.0,0.0
1399551,364,334,12,280.0,4,1,1,1,411,11.0,164044.65000000002,37.0,2.0,0.0,0.0,0.0
1389111,431,426,15,280.0,4,1,1,1,411,8.0,1262329.26,49.0,2.0,2.0,1.0,0.0
1374595,506,485,16,280.0,4,1,1,1,411,46.0,70038.9,32.0,1.0,1.0,0.0,0.0
1398857,367,365,13,280.0,4,1,1,1,411,2.0,89774.85,23.0,2.0,1.0,0.0,0.0
1382169,470,454,16,280.0,4,1,1,1,411,8.0,143559.59999999998,38.0,1.0,1.0,1.0,0.0
1382174,470,454,16,280.0,4,1,1,1,411,28.0,131101.13999999998,33.0,1.0,1.0,1.0,0.0
1381834,472,454,16,280.0,4,1,1,1,411,11.0,113652.32033026773,45.0,2.0,1.0,1.0,0.0
1381833,472,454,16,280.0,4,1,1,1,411,28.0,160010.09999999998,31.0,1.0,1.0,1.0,0.0
1379100,484,454,16,280.0,4,1,1,1,411,25.0,190319.46,87.0,1.0,1.0,1.0,0.0
1399771,361,334,12,280.0,4,1,1,1,411,21.0,161897.66999999998,35.0,1.0,1.0,1.0,0.0
1382229,470,454,16,280.0,4,1,1,1,411,33.0,50977.31999999999,40.0,1.0,1.0,1.0,0.0
1398694,368,365,13,280.0,4,1,1,1,411,30.0,122034.63,24.0,2.0,1.0,0.0,0.0
1398428,371,304,11,280.0,4,1,1,2,411,28.0,70848.6,70.0,1.0,1.0,0.0,0.0
1382538,469,454,16,280.0,4,1,1,1,411,28.0,428834.88,30.0,1.0,1.0,1.0,0.0
1383136,465,454,16,280.0,4,1,1,1,411,15.0,57899.13,33.0,2.0,2.0,1.0,0.0
1376901,494,454,16,280.0,4,1,1,1,411,28.0,179716.77,41.0,2.0,1.0,1.0,0.0
1374146,508,485,17,280.0,4,1,1,1,411,15.0,70007.61,40.0,2.0,1.0,1.0,0.0
1379524,480,454,16,280.0,4,1,1,1,411,28.0,82874.70000000001,26.5,1.0,1.0,1.0,0.0
1381522,473,454,16,280.0,4,1,1,1,411,2.0,45906.69,43.0,2.0,1.0,1.0,0.0
1397992,373,365,13,280.0,4,1,1,1,411,28.0,53937.0,52.0,1.0,1.0,1.0,0.0
1378541,486,485,17,280.0,4,1,1,1,411,41.0,101031.9,71.0,1.0,1.0,1.0,0.0
1401250,351,304,11,280.0,4,1,1,2,411,29.0,64745.64,36.0,2.0,2.0,1.0,0.0
1413889,308,304,11,280.0,4,1,1,2,411,4.0,78238.53,31.0,2.0,1.0,0.0,0.0
1382886,466,454,16,280.0,4,1,1,1,411,46.0,113652.32033026773,37.0,2.0,1.0,1.0,0.0
1379591,480,454,16,280.0,4,1,1,1,411,46.0,48188.22,36.0,1.0,1.0,1.0,0.0
1381489,473,454,16,280.0,4,1,1,1,411,8.0,90710.91,55.0,1.0,2.0,1.0,0.0
1379602,480,454,16,280.0,4,1,1,1,411,8.0,86530.56,39.0,2.0,1.0,1.0,0.0
1379604,480,454,16,280.0,4,1,1,1,411,26.0,106786.38,56.0,1.0,1.0,1.0,0.0
1382942,466,454,16,280.0,4,1,1,1,411,28.0,289489.44,45.0,2.0,1.0,1.0,0.0
1397821,374,365,13,280.0,4,1,1,1,411,17.0,73243.68000000001,34.0,2.0,1.0,0.0,0.0
1397811,374,365,13,280.0,4,1,1,1,411,28.0,53438.64,20.0,1.0,1.0,0.0,0.0
1394077,396,334,12,280.0,4,1,1,1,411,28.0,193488.0,35.0,2.0,1.0,1.0,0.0
1381447,473,454,16,280.0,4,1,1,1,411,20.0,113652.32033026773,37.0,1.0,1.0,1.0,0.0
1378473,486,454,16,280.0,4,1,1,1,411,28.0,131815.74,37.5,2.0,1.0,1.0,0.0
1379630,480,454,16,280.0,4,1,1,1,411,20.0,113652.32033026773,35.0,2.0,1.0,1.0,0.0
1383066,465,454,16,280.0,4,1,1,1,411,27.0,59984.34,35.0,2.0,1.0,1.0,0.0
1376701,494,454,16,280.0,4,1,1,1,411,28.0,113652.32033026773,45.0,2.0,2.0,1.0,0.0
1374165,508,485,17,280.0,4,1,1,1,411,48.0,113652.32033026773,27.0,1.0,1.0,1.0,0.0
1400980,353,304,11,280.0,4,1,1,2,411,28.0,71993.13,20.0,2.0,1.0,1.0,0.0
1379494,480,454,16,280.0,4,1,1,1,411,3.0,147711.96,39.0,2.0,1.0,1.0,0.0
1382645,466,454,16,280.0,4,1,1,1,411,29.0,154892.07,45.0,2.0,1.0,1.0,0.0
1417462,305,304,11,280.0,4,1,1,2,411,28.0,149144.58000000002,23.0,1.0,1.0,1.0,0.0
1379339,480,454,16,280.0,4,1,1,1,411,30.0,113652.32033026773,31.0,1.0,1.0,1.0,0.0
1378661,485,454,16,280.0,4,1,1,1,411,28.0,64448.49000000001,58.0,1.0,1.0,1.0,0.0
1379372,480,454,16,280.0,4,1,1,1,411,48.0,113652.32033026773,49.0,2.0,2.0,1.0,0.0
1382559,469,454,16,280.0,4,1,1,1,411,36.0,113652.32033026773,41.0,2.0,1.0,1.0,0.0
1381632,472,454,16,280.0,4,1,1,1,411,28.0,196583.73,59.0,1.0,1.0,1.0,0.0
1381625,472,454,16,280.0,4,1,1,1,411,28.0,72637.29000000001,47.0,2.0,1.0,1.0,0.0
1388046,437,426,15,280.0,4,1,1,1,411,28.0,113652.32033026773,39.0,2.0,1.0,1.0,0.0
1381612,472,454,16,280.0,4,1,1,1,411,39.0,351118.53,31.0,1.0,1.0,1.0,0.0
1416953,307,304,11,280.0,4,1,1,2,411,47.0,148162.74,20.0,2.0,1.0,1.0,0.0
1382759,466,454,16,280.0,4,1,1,1,411,28.0,45753.54,29.0,2.0,1.0,1.0,0.0
1382661,466,454,16,280.0,4,1,1,1,411,28.0,306225.84,26.5,2.0,1.0,1.0,0.0
1415809,307,304,11,280.0,4,1,1,2,411,28.0,196740.84,41.0,2.0,2.0,1.0,0.0
1374251,508,485,17,280.0,4,1,1,1,411,8.0,138420.54,41.0,1.0,1.0,1.0,0.0
1382711,466,454,16,280.0,4,1,1,1,411,7.0,113652.32033026773,32.0,2.0,1.0,1.0,0.0
1378593,486,485,17,280.0,4,1,1,1,411,32.0,118574.22,35.0,2.0,1.0,1.0,0.0
1376834,494,485,17,280.0,4,1,1,1,411,50.0,83500.95000000001,43.0,1.0,1.0,0.0,0.0
1415019,308,304,11,280.0,4,1,1,2,411,47.0,83049.29999999999,50.0,2.0,1.0,0.0,0.0
1387924,438,426,15,280.0,4,1,1,1,411,3.0,90224.34,35.0,2.0,1.0,1.0,0.0
1389626,428,304,11,280.0,4,1,1,2,411,28.0,64032.81,47.0,2.0,0.0,0.0,0.0
1380980,476,454,16,280.0,4,1,1,1,411,8.0,135415.77,41.0,1.0,1.0,1.0,0.0
1379835,479,454,16,280.0,4,1,1,1,411,29.0,113652.32033026773,46.0,1.0,1.0,1.0,0.0
1407587,315,304,11,280.0,4,1,1,2,411,48.0,113652.32033026773,32.0,2.0,1.0,1.0,0.0
1405862,319,304,11,280.0,4,1,1,2,411,36.0,85583.01,38.0,1.0,2.0,1.0,0.0
1376244,498,485,17,280.0,4,1,1,1,411,28.0,108844.74,40.0,2.0,2.0,1.0,0.0
1380785,476,454,16,280.0,4,1,1,1,411,41.0,391900.17,30.0,1.0,1.0,1.0,0.0
1380215,478,454,16,280.0,4,1,1,1,411,34.0,70982.45999999999,41.0,2.0,0.0,0.0,0.0
1380781,476,454,16,280.0,4,1,1,1,411,14.0,73110.42,39.0,1.0,1.0,1.0,0.0
1406042,319,304,11,280.0,4,1,1,2,411,28.0,109258.17,30.0,2.0,1.0,1.0,0.0
1404457,329,304,11,280.0,4,1,1,2,411,11.0,74545.11,37.0,2.0,1.0,1.0,0.0
1395945,386,365,13,280.0,4,1,1,1,411,46.0,43551.27,28.0,1.0,1.0,0.0,0.0
1380906,476,454,16,280.0,4,1,1,1,411,26.0,114521.31,46.0,2.0,2.0,0.0,0.0
1405959,319,304,11,280.0,4,1,1,2,411,28.0,45505.86,43.0,2.0,1.0,1.0,0.0
1380363,478,454,16,280.0,4,1,1,1,411,18.0,99758.76,35.0,1.0,2.0,1.0,0.0
1384695,457,454,16,280.0,4,1,1,1,411,30.0,54250.86,58.0,2.0,1.0,0.0,0.0
1380365,478,454,16,280.0,4,1,1,1,411,3.0,26464.62000000001,52.0,1.0,1.0,1.0,0.0
1384159,459,454,16,280.0,4,1,1,1,411,3.0,51293.79,34.0,2.0,1.0,1.0,0.0
1385909,450,426,15,280.0,4,1,1,1,411,13.0,71760.95999999999,25.0,2.0,2.0,1.0,0.0
1380732,476,454,16,280.0,4,1,1,1,411,31.0,113652.32033026773,53.0,2.0,1.0,1.0,0.0
1405809,320,304,11,280.0,4,1,1,2,411,15.0,113652.32033026773,43.0,1.0,2.0,1.0,0.0
1384711,457,454,16,280.0,4,1,1,1,411,28.0,148355.40000000002,41.0,2.0,1.0,1.0,0.0
1395881,386,365,13,280.0,4,1,1,1,411,45.0,70877.61,29.0,1.0,1.0,0.0,0.0
1375754,500,454,16,280.0,4,1,1,1,411,8.0,101912.4,40.5,2.0,1.0,1.0,0.0
1384729,457,454,16,280.0,4,1,1,1,411,8.0,151420.13999999998,59.5,1.0,1.0,1.0,0.0
1380437,477,454,16,280.0,4,1,1,1,411,8.0,95594.61,36.0,2.0,1.0,1.0,0.0
1380677,477,454,16,280.0,4,1,1,1,411,1.0,113652.32033026773,64.0,1.0,1.0,1.0,0.0
1380441,477,454,16,280.0,4,1,1,1,411,10.0,37888.38,36.0,2.0,1.0,1.0,0.0
1384801,457,454,16,280.0,4,1,1,1,411,30.0,42114.60000000001,50.5,2.0,1.0,0.0,0.0
1388982,431,426,15,280.0,4,1,1,1,411,15.0,160525.23,31.0,2.0,1.0,1.0,0.0
1380221,478,454,16,280.0,4,1,1,1,411,28.0,140471.19,43.0,1.0,1.0,1.0,0.0
1380223,478,454,16,280.0,4,1,1,1,411,46.0,54824.28,38.0,2.0,1.0,1.0,0.0
1395175,389,365,13,280.0,4,1,1,1,411,30.0,54687.63,26.0,2.0,1.0,0.0,0.0
1380873,476,454,16,280.0,4,1,1,1,411,11.0,205239.66,68.0,2.0,1.0,1.0,0.0
1380262,478,454,16,280.0,4,1,1,1,411,8.0,109511.85,33.0,2.0,1.0,1.0,0.0
1380868,476,454,16,280.0,4,1,1,1,411,28.0,208023.3,20.5,2.0,1.0,1.0,0.0
1384407,458,454,16,280.0,4,1,1,1,411,28.0,165014.63999999998,45.0,1.0,1.0,1.0,0.0
1396192,385,365,13,280.0,4,1,1,1,411,50.0,113652.32033026773,48.0,2.0,1.0,1.0,0.0
616552,469,454,16,280.0,4,1,1,1,411,28.0,261499.92,71.0,1.0,2.0,1.0,0.0
1404035,331,304,11,280.0,4,1,1,2,411,30.0,45606.69,40.0,2.0,1.0,1.0,0.0
1380246,478,454,16,280.0,4,1,1,1,411,46.0,158441.63999999998,56.0,2.0,1.0,1.0,0.0
1384443,458,454,16,280.0,4,1,1,1,411,46.0,141001.74,69.5,2.0,2.0,1.0,0.0
1396174,385,365,13,280.0,4,1,1,1,411,5.0,60499.2,23.0,1.0,1.0,0.0,0.0
1380841,476,454,16,280.0,4,1,1,1,411,20.0,113652.32033026773,41.0,2.0,1.0,1.0,0.0
1394941,393,365,13,280.0,4,1,1,1,411,28.0,65281.47,46.0,2.0,1.0,1.0,0.0
1122029,466,454,16,280.0,4,1,1,1,411,28.0,562099.5,39.0,2.0,1.0,1.0,0.0
1380839,476,454,16,280.0,4,1,1,1,411,16.0,113652.32033026773,35.0,1.0,1.0,1.0,0.0
1375852,500,454,16,280.0,4,1,1,1,411,6.0,67231.17,33.0,2.0,1.0,1.0,0.0
1380304,478,454,16,280.0,4,1,1,1,411,8.0,180495.57,49.0,1.0,1.0,1.0,0.0
1380306,478,454,16,280.0,4,1,1,1,411,28.0,130818.96,39.0,1.0,1.0,1.0,0.0
1384535,458,454,16,280.0,4,1,1,1,411,29.0,129510.72,21.0,2.0,1.0,1.0,0.0
1380315,478,454,16,280.0,4,1,1,1,411,37.0,134101.41,40.0,1.0,1.0,1.0,0.0
1380811,476,454,16,280.0,4,1,1,1,411,28.0,95425.68,38.0,2.0,1.0,1.0,0.0
1380229,478,454,16,280.0,4,1,1,1,411,46.0,33836.76,35.0,2.0,1.0,1.0,0.0
1406107,319,304,11,280.0,4,1,1,2,411,8.0,116570.34,35.0,2.0,2.0,1.0,0.0
1403962,331,304,11,280.0,4,1,1,2,411,29.0,49966.14,75.0,2.0,2.0,1.0,0.0
1380454,477,454,16,280.0,4,1,1,1,411,28.0,182799.42,44.0,2.0,1.0,1.0,0.0
1380874,476,454,16,280.0,4,1,1,1,411,50.0,113652.32033026773,49.0,1.0,1.0,1.0,0.0
786754,477,454,16,280.0,4,1,1,1,411,28.0,93966.72,39.0,1.0,1.0,1.0,0.0
1384934,456,454,16,280.0,4,1,1,1,411,46.0,78730.86,41.5,2.0,1.0,1.0,0.0
1391828,410,365,13,280.0,4,1,1,1,411,22.0,69270.15,29.0,1.0,1.0,0.0,0.0
1395500,388,365,13,280.0,4,1,1,1,411,28.0,393585.78,29.0,2.0,1.0,0.0,0.0
1380133,479,454,16,280.0,4,1,1,1,411,8.0,128361.6,46.0,1.0,1.0,1.0,0.0
1380640,477,454,16,280.0,4,1,1,1,411,28.0,56159.22,36.0,1.0,1.0,1.0,0.0
1407268,316,304,11,280.0,4,1,1,2,411,43.0,82499.34,47.0,2.0,0.0,0.0,0.0
1375711,501,454,16,280.0,4,1,1,1,411,8.0,75056.61,30.0,2.0,1.0,1.0,0.0
1380537,477,454,16,280.0,4,1,1,1,411,47.0,66020.43000000001,36.0,2.0,1.0,1.0,0.0
1384853,456,454,16,280.0,4,1,1,1,411,28.0,113652.32033026773,52.0,2.0,2.0,1.0,0.0
1391809,410,395,14,280.0,4,1,1,1,411,10.0,62920.44,23.5,2.0,1.0,1.0,0.0
1380501,477,454,16,280.0,4,1,1,1,411,3.0,39303.18,58.0,1.0,2.0,1.0,0.0
1377825,491,454,16,280.0,4,1,1,1,411,3.0,60909.09,41.0,1.0,2.0,1.0,0.0
1384950,456,454,16,280.0,4,1,1,1,411,28.0,123038.79,40.0,1.0,1.0,1.0,0.0
1380122,479,454,16,280.0,4,1,1,1,411,28.0,113652.32033026773,29.0,1.0,1.0,1.0,0.0
1395609,387,334,12,280.0,4,1,1,1,411,10.0,29522.94,31.0,2.0,1.0,0.0,0.0
1380594,477,454,16,280.0,4,1,1,1,411,28.0,83782.74,42.0,1.0,1.0,1.0,0.0
852176,357,304,11,280.0,4,1,1,2,411,28.0,151079.82,47.0,1.0,1.0,0.0,0.0
1380576,477,454,16,280.0,4,1,1,1,411,47.0,76167.69,64.0,2.0,1.0,0.0,0.0
1380633,477,454,16,280.0,4,1,1,1,411,7.0,84569.34,30.0,2.0,1.0,1.0,0.0
1405045,324,304,11,280.0,4,1,1,2,411,28.0,91744.83,41.0,2.0,2.0,1.0,0.0
1382909,466,426,15,270.0,4,1,1,1,411,3.0,45945.87,34.0,1.0,1.0,1.0,0.0
1375316,501,485,17,270.0,4,1,1,1,411,19.0,144391.44,28.0,1.0,1.0,0.0,0.0
1382937,466,454,16,270.0,4,1,1,1,411,28.0,60593.91,60.0,1.0,2.0,1.0,0.0
1404230,330,304,11,270.0,4,1,1,2,411,28.0,115912.86000000002,37.0,2.0,2.0,1.0,0.0
1401518,347,334,12,270.0,4,1,1,1,411,30.0,104319.24,53.0,2.0,1.0,1.0,0.0
1380298,478,454,16,270.0,4,1,1,1,411,28.0,61313.25,35.0,1.0,1.0,1.0,0.0
1377378,492,485,17,270.0,4,1,1,1,411,28.0,78238.53,71.0,2.0,2.0,1.0,0.0
1379204,483,454,16,270.0,4,1,1,1,411,28.0,150077.37,27.0,1.0,1.0,1.0,0.0
1385641,452,426,15,270.0,4,1,1,1,411,33.0,34248.78,27.0,2.0,1.0,1.0,0.0
1389776,427,426,15,270.0,4,1,1,1,411,11.0,88199.88,40.0,1.0,1.0,1.0,0.0
1387638,441,426,15,270.0,4,1,1,1,411,46.0,113652.32033026773,37.0,1.0,1.0,1.0,0.0
1382888,466,426,15,270.0,4,1,1,1,411,28.0,83002.95000000001,30.0,1.0,2.0,1.0,0.0
1399420,365,334,12,270.0,4,1,1,1,411,23.0,58943.16,45.0,2.0,1.0,0.0,0.0
1380829,476,454,16,270.0,4,1,1,1,411,33.0,87115.41,34.0,1.0,1.0,1.0,0.0
1401131,352,334,12,270.0,4,1,1,1,411,3.0,113652.32033026773,34.0,2.0,1.0,0.0,0.0
1401094,352,334,12,270.0,4,1,1,1,411,28.0,88155.15,30.5,2.0,1.0,0.0,0.0
1387764,438,426,15,270.0,4,1,1,1,411,35.0,51949.68000000001,30.0,1.0,1.0,1.0,0.0
1393949,397,395,14,270.0,4,1,1,1,411,29.0,91823.25,36.0,2.0,2.0,0.5,0.0
1385597,452,426,15,270.0,4,1,1,1,411,10.0,126684.0,38.0,1.0,2.0,1.0,0.0
1388791,431,426,15,270.0,4,1,1,1,411,28.0,55435.44,51.0,2.0,1.0,1.0,0.0
1405561,323,304,11,270.0,4,1,1,2,411,28.0,81716.58,59.0,2.0,1.0,1.0,0.0
1384560,458,426,15,270.0,4,1,1,1,411,50.0,113652.32033026773,28.0,2.0,1.0,1.0,0.0
1382012,471,454,16,270.0,4,1,1,1,411,33.0,111480.24,38.0,1.0,1.0,1.0,0.0
1387445,442,426,15,270.0,4,1,1,1,411,32.0,73589.19,42.0,1.0,1.0,1.0,0.0
1389053,431,426,15,270.0,4,1,1,1,411,50.0,113652.32033026773,46.0,2.0,1.0,1.0,0.0
1387143,443,426,15,270.0,4,1,1,1,411,30.0,159685.05,31.0,2.0,2.0,1.0,0.0
1385754,451,426,15,270.0,4,1,1,1,411,11.0,124649.55,44.0,2.0,1.0,1.0,0.0
1378379,487,485,17,270.0,4,1,1,1,411,28.0,124710.93,45.0,2.0,1.0,0.0,0.0
1402198,344,304,11,270.0,4,1,1,2,411,18.0,113652.32033026773,62.0,2.0,2.0,0.0,0.0
1390092,424,426,15,270.0,4,1,1,1,411,28.0,188660.07,57.0,2.0,1.0,1.0,0.0
1387076,443,426,15,270.0,4,1,1,1,411,15.0,60902.7,88.0,2.0,1.0,1.0,0.0
1385753,451,426,15,270.0,4,1,1,1,411,13.0,68655.78,37.0,1.0,2.0,1.0,0.0
1399071,367,334,12,270.0,4,1,1,1,411,39.0,110467.59,56.0,1.0,1.0,1.0,0.0
1377440,492,485,17,270.0,4,1,1,1,411,6.0,17791.59,37.0,2.0,1.0,1.0,0.0
1387095,443,426,15,270.0,4,1,1,1,411,28.0,113652.32033026773,63.0,1.0,1.0,1.0,0.0
1385733,451,426,15,270.0,4,1,1,1,411,3.0,50583.60000000001,28.0,2.0,2.0,1.0,0.0
1402053,345,304,11,270.0,4,1,1,2,411,46.0,33977.49,28.0,2.0,1.0,0.0,0.0
1387135,443,426,15,270.0,4,1,1,1,411,29.0,68089.83,27.0,2.0,1.0,1.0,0.0
1380867,476,454,16,270.0,4,1,1,1,411,45.0,86955.51,37.0,1.0,1.0,1.0,0.0
1387204,443,426,15,270.0,4,1,1,1,411,28.0,45540.96,31.0,1.0,1.0,1.0,0.0
1421099,303,304,11,270.0,4,1,1,2,411,15.0,87575.31,23.0,1.0,1.0,0.0,0.0
1384957,456,426,15,270.0,4,1,1,1,411,28.0,203646.39,58.0,2.0,2.0,1.0,0.0
1384427,458,426,15,270.0,4,1,1,1,411,8.0,113652.32033026773,50.0,1.0,2.0,1.0,0.0
1412269,310,304,11,270.0,4,1,1,2,411,8.0,253517.43,28.0,1.0,1.0,1.0,0.0
1384431,458,426,15,270.0,4,1,1,1,411,29.0,113652.32033026773,28.0,2.0,1.0,1.0,0.0
1401802,346,334,12,270.0,4,1,1,1,411,15.0,171964.26,24.0,1.0,1.0,0.0,0.0
1380568,477,454,16,270.0,4,1,1,1,411,27.0,47778.75,55.0,2.0,1.0,1.0,0.0
1380563,477,454,16,270.0,4,1,1,1,411,8.0,115466.19,50.0,1.0,1.0,1.0,0.0
1401722,347,334,12,270.0,4,1,1,1,411,28.0,199938.03,35.0,1.0,1.0,1.0,0.0
1389928,424,395,14,270.0,4,1,1,1,411,43.0,110501.46,52.0,1.0,1.0,1.0,0.0
1388904,431,426,15,270.0,4,1,1,1,411,28.0,139037.34,48.0,2.0,1.0,1.0,0.0
1388896,431,426,15,270.0,4,1,1,1,411,41.0,91302.54,42.0,2.0,1.0,1.0,0.0
1389908,427,426,15,270.0,4,1,1,1,411,3.0,99738.72,47.0,2.0,1.0,1.0,0.0
1389887,427,426,15,270.0,4,1,1,1,411,11.0,121175.43,37.0,1.0,1.0,1.0,0.0
1389876,427,334,12,270.0,4,1,1,1,411,10.0,121160.79,26.0,2.0,1.0,0.0,0.0
1385092,455,426,15,270.0,4,1,1,1,411,51.0,144181.26,39.0,1.0,2.0,1.0,0.0
1382761,466,426,15,270.0,4,1,1,1,411,11.0,56861.55,44.0,1.0,1.0,1.0,0.0
1399525,364,334,12,270.0,4,1,1,1,411,8.0,356053.56,58.0,2.0,1.0,1.0,0.0
1395757,387,365,13,270.0,4,1,1,1,411,28.0,188570.67,38.0,2.0,1.0,0.0,0.0
1399805,361,334,12,270.0,4,1,1,1,411,28.0,128559.3,84.0,2.0,1.0,1.0,0.0
1388183,437,426,15,270.0,4,1,1,1,411,41.0,165294.33000000002,58.0,2.0,1.0,1.0,0.0
1417990,305,304,11,270.0,4,1,1,2,411,11.0,109887.27,43.0,2.0,2.0,1.0,0.0
1377231,493,485,17,270.0,4,1,1,1,411,8.0,232099.83,34.0,2.0,1.0,0.0,0.0
1384720,457,454,16,270.0,4,1,1,1,411,28.0,63915.54,52.5,1.0,2.0,1.0,0.0
1389382,429,426,15,270.0,4,1,1,1,411,28.0,176743.5,63.0,2.0,1.0,1.0,0.0
1378707,485,454,16,270.0,4,1,1,1,411,28.0,159487.5,31.0,1.0,1.0,1.0,0.0
1419365,304,304,11,270.0,4,1,1,2,411,16.0,99676.65,20.0,2.0,1.0,1.0,0.0
1385380,452,426,15,270.0,4,1,1,1,411,46.0,99106.13999999998,32.0,1.0,1.0,1.0,0.0
1382443,469,454,16,270.0,4,1,1,1,411,28.0,219745.59,47.0,1.0,2.0,1.0,0.0
1377966,477,454,16,270.0,4,1,1,1,411,14.0,34769.49,42.0,1.0,1.0,1.0,0.0
1384772,457,426,15,270.0,4,1,1,1,411,38.0,39017.37,43.0,2.0,1.0,1.0,0.0
1378732,485,454,16,270.0,4,1,1,1,411,28.0,53149.2,49.5,1.0,1.0,1.0,0.0
1382411,469,454,16,270.0,4,1,1,1,411,8.0,56495.81999999999,45.0,2.0,1.0,1.0,0.0
1384796,457,454,16,270.0,4,1,1,1,411,8.0,94971.72,50.0,1.0,2.0,1.0,0.0
1398111,373,334,12,270.0,4,1,1,1,411,7.0,113652.32033026773,45.0,2.0,0.0,0.0,0.0
1418708,305,304,11,270.0,4,1,1,2,411,46.0,113652.32033026773,34.0,1.0,1.0,1.0,0.0
1385288,452,426,15,270.0,4,1,1,1,411,35.0,94712.25,26.0,2.0,2.0,1.0,0.0
1382360,470,454,16,270.0,4,1,1,1,411,3.0,37424.19,48.0,2.0,2.0,1.0,0.0
1389313,430,426,15,270.0,4,1,1,1,411,50.0,199592.82,36.0,2.0,1.0,1.0,0.0
1388347,436,426,15,270.0,4,1,1,1,411,25.0,26439.93,36.0,2.0,1.0,1.0,0.0
1382342,470,426,15,270.0,4,1,1,1,411,8.0,136164.0,23.0,1.0,1.0,0.0,0.0
1388462,435,426,15,270.0,4,1,1,1,411,41.0,618675.21,56.0,1.0,1.0,1.0,0.0
1385234,455,426,15,270.0,4,1,1,1,411,28.0,107948.76,43.0,2.0,1.0,1.0,0.0
1400079,360,334,12,270.0,4,1,1,1,411,28.0,109651.41,28.0,1.0,1.0,0.0,0.0
1388418,436,426,15,270.0,4,1,1,1,411,24.0,53688.51,33.0,1.0,1.0,1.0,0.0
1388389,436,426,15,270.0,4,1,1,1,411,20.0,113652.32033026773,56.0,1.0,1.0,1.0,0.0
1389292,430,426,15,270.0,4,1,1,1,411,3.0,63603.87,55.0,2.0,1.0,1.0,0.0
1385250,455,426,15,270.0,4,1,1,1,411,30.0,113652.32033026773,50.0,2.0,1.0,1.0,0.0
1388405,436,426,15,270.0,4,1,1,1,411,33.0,76990.89,39.0,1.0,1.0,1.0,0.0
1384856,456,454,16,270.0,4,1,1,1,411,28.0,63360.3,35.0,2.0,1.0,1.0,0.0
1377264,493,485,16,270.0,4,1,1,1,411,17.0,113652.32033026773,42.0,1.0,1.0,0.0,0.0
1417737,305,304,11,270.0,4,1,1,2,411,50.0,121667.73,32.0,2.0,1.0,0.0,0.0
1376906,494,485,17,270.0,4,1,1,1,411,35.0,127411.44,34.0,1.0,1.0,1.0,0.0
853468,470,426,15,270.0,4,1,1,1,411,35.0,79984.86,45.0,1.0,1.0,1.0,0.0
1387868,438,426,15,270.0,4,1,1,1,411,1.0,113652.32033026773,32.0,2.0,1.0,1.0,0.0
1404890,325,304,11,270.0,4,1,1,2,411,46.0,113652.32033026773,43.0,2.0,1.0,1.0,0.0
1374729,505,485,17,270.0,4,1,1,1,411,28.0,174031.34999999998,61.0,1.0,2.0,1.0,0.0
1385559,452,426,15,270.0,4,1,1,1,411,8.0,439253.13,59.0,2.0,1.0,1.0,0.0
